REGION,HEI_NAME,HEI_TYPE,HEI_CITY,HEI_PROVINCE,TES_GRANTEES,SEX_M,SEX_F,EDUC,ARTS,SOC_SCI,BUSINESS,NAT_SCI,INFO,ENG,AGRI,HEALTH,SERVICES,OTHERS,YEAR
15B - BARMM,Marawi Capitol College Foundation,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,21,3,18,17,0,0,4,0,0,0,0,0,0,0,2020-2021
15B - BARMM,Marawi Islamic College,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,97,46,51,72,4,0,10,0,11,0,0,0,0,0,2020-2021
15B - BARMM,Mindanao Institute of Healthcare Professionals,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,19,0,19,0,0,0,0,0,0,0,0,19,0,0,2020-2021
15B - BARMM,Mindanao Islamic Computer College,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,10,3,7,7,0,0,0,0,3,0,0,0,0,0,2020-2021
15B - BARMM,Mindanao State University-Lanao National College of Arts and Trades,SUC,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,219,72,147,219,0,0,0,0,0,0,0,0,0,0,2020-2021
15B - BARMM,Mindanao State University-Maguindanao,SUC,DATU ODIN SINSUAT (DINAIG),MAGUINDANAO,277,96,181,86,0,11,45,0,8,21,84,22,0,0,2020-2021
15B - BARMM,Mindanao State University-Main Campus Marawi City,SUC,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,1716,522,1194,247,49,129,333,124,46,387,204,172,25,0,2020-2021
15B - BARMM,Parang Foundation College,Private HEI,PARANG,MAGUINDANAO,978,395,583,499,161,318,0,0,0,0,0,0,0,0,2020-2021
15B - BARMM,Philippine Engineering and Agro-Industrial College,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,15,13,2,1,0,0,0,0,0,14,0,0,0,0,2020-2021
15B - BARMM,Philippine Muslim Teachers' College,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,152,3,149,149,0,3,0,0,0,0,0,0,0,0,2020-2021
15B - BARMM,RC-Al Khwarizmi International College Foundation,PRIVATE HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,47,11,36,17,0,0,24,2,4,0,0,0,0,0,2020-2021
15B - BARMM,Safrullah M. Dipatuan Foundation Academy,PRIVATE HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,3,1,2,1,0,0,0,0,0,0,0,2,0,0,2020-2021
15B - BARMM,SAL Foundation College,Private HEI,PARANG,MAGUINDANAO,1661,955,706,543,0,1118,0,0,0,0,0,0,0,0,2020-2021
15B - BARMM,Senator Ninoy Aquino College Foundation-Marawi,Private HEI,CITY OF MARAWI (CAPITAL),LANAO DEL SUR,22,9,13,14,0,6,1,0,1,0,0,0,0,0,2020-2021
15B - BARMM,Shariff Kabunsuan College (Annex),Private HEI,PARANG,MAGUINDANAO,107,29,78,107,0,0,0,0,0,0,0,0,0,0,2020-2021
15B - BARMM,SPA College,Private HEI,DATU PIANG,MAGUINDANAO,4816,2510,2306,2755,385,1359,270,4,0,0,0,43,0,0,2020-2021
15B - BARMM,St. Benedict College of Maguindanao,Private HEI,PARANG,MAGUINDANAO,387,225,162,145,0,218,24,0,0,0,0,0,0,0,2020-2021
15B - BARMM,Sultan Kudarat Islamic Academy Foundation College,Private HEI,SULTAN KUDARAT (NULING),MAGUINDANAO,511,156,355,410,0,0,22,0,79,0,0,0,0,0,2020-2021
16 - Caraga,ACLC College of Butuan City,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,124,62,62,0,0,0,85,0,39,0,0,0,0,0,2020-2021
16 - Caraga,Agusan Colleges,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,230,68,162,147,0,0,74,0,9,0,0,0,0,0,2020-2021
16 - Caraga,Agusan del Sur College,Private HEI,CITY OF BAYUGAN,AGUSAN DEL SUR,1058,412,646,420,111,0,424,0,0,0,0,0,103,0,2020-2021
16 - Caraga,Agusan Del Sur State College of Agriculture and Technology,SUC,BUNAWAN,AGUSAN DEL SUR,1759,562,1197,580,183,0,140,203,122,197,334,0,0,0,2020-2021
16 - Caraga,Andres Soriano Colleges of Bislig,Private HEI,CITY OF BISLIG,SURIGAO DEL SUR,234,103,131,71,0,56,76,0,31,0,0,0,0,0,2020-2021
16 - Caraga,Asian College Foundation,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,6,1,5,1,0,0,0,0,0,0,0,5,0,0,2020-2021
16 - Caraga,Balite Institute of Technology-Butuan,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,29,7,22,20,0,0,9,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Bucas Grande Foundation College,Private HEI,SOCORRO,SURIGAO DEL NORTE,812,358,454,391,0,0,370,0,51,0,0,0,0,0,2020-2021
16 - Caraga,"Butuan City Colleges, INC.",PRIVATE HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,46,10,36,0,10,0,36,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Butuan Doctors' College,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,13,7,6,0,0,0,0,0,0,0,0,13,0,0,2020-2021
16 - Caraga,Candelaria Institute of Technology of Cabadbaran,Private HEI,CITY OF CABADBARAN,AGUSAN DEL NORTE,20,5,15,20,0,0,0,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Caraga Institute of Technology,Private HEI,KITCHARAO,AGUSAN DEL NORTE,734,296,438,484,0,0,250,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Caraga State University-Cabadbaran Campus,SUC,CITY OF CABADBARAN,AGUSAN DEL NORTE,402,160,242,70,0,0,0,0,42,167,0,0,123,0,2020-2021
16 - Caraga,Caraga State University-Main Campus,SUC,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,1212,438,774,149,0,94,0,174,134,169,391,101,0,0,2020-2021
16 - Caraga,De La Salle John Bosco College,Private HEI,CITY OF BISLIG,SURIGAO DEL SUR,83,25,58,24,0,0,24,0,16,0,0,0,19,0,2020-2021
16 - Caraga,Don Jose Ecleo Memorial Foundation College of Science and Technology,Private HEI,SAN JOSE (CAPITAL),SURIGAO DEL NORTE,1318,587,731,271,241,245,249,0,205,0,0,0,107,0,2020-2021
16 - Caraga,Father Saturnino Urios University,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,116,37,79,13,6,16,47,1,3,10,0,17,3,0,2020-2021
16 - Caraga,Hinatuan Southern College,LUC,HINATUAN,SURIGAO DEL SUR,220,88,132,178,0,0,42,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Holy Child Colleges of Butuan City,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,94,42,52,26,0,55,13,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Mt. Carmel College of San Francisco,Private HEI,SAN FRANCISCO,AGUSAN DEL SUR,242,66,176,179,1,0,62,0,0,0,0,0,0,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-Bislig,SUC,CITY OF BISLIG,SURIGAO DEL SUR,20,10,10,0,0,0,0,0,0,20,0,0,0,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-Cagwait,SUC,CAGWAIT,SURIGAO DEL SUR,173,95,78,0,1,0,0,2,0,95,0,0,75,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-Cantilan,SUC,CANTILAN,SURIGAO DEL SUR,1074,478,596,172,0,0,198,1,146,440,0,0,117,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-Lianga,SUC,LIANGA,SURIGAO DEL SUR,673,277,396,119,0,0,273,68,60,0,72,0,81,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-Main,SUC,CITY OF TANDAG (CAPITAL),SURIGAO DEL SUR,1680,677,1003,115,324,1,548,323,203,76,0,0,90,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-San Miguel,SUC,SAN MIGUEL,SURIGAO DEL SUR,206,87,119,37,1,0,0,1,0,0,167,0,0,0,2020-2021
16 - Caraga,North Eastern Mindanao State University-Tagbina,SUC,TAGBINA,SURIGAO DEL SUR,830,286,544,130,0,0,182,0,109,0,314,0,95,0,2020-2021
16 - Caraga,Northeastern Mindanao Colleges,PRIVATE HEI,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,1009,464,545,129,80,499,210,0,91,0,0,0,0,0,2020-2021
16 - Caraga,Northern Mindanao Colleges,Private HEI,CITY OF CABADBARAN,AGUSAN DEL NORTE,536,219,317,184,0,118,157,0,49,0,0,0,28,0,2020-2021
16 - Caraga,Northwestern Agusan Colleges,Private HEI,NASIPIT,AGUSAN DEL NORTE,1075,333,742,625,0,0,450,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Philippine Electronics and Communication Institute of Technology,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,231,68,163,111,0,0,76,0,0,0,0,0,44,0,2020-2021
16 - Caraga,Philippine Normal University-Mindanao Campus,SUC,PROSPERIDAD (CAPITAL),AGUSAN DEL SUR,63,10,53,35,0,0,0,0,0,0,0,0,0,28,2020-2021
16 - Caraga,Saint Francis Xavier College,Private HEI,SAN FRANCISCO,AGUSAN DEL SUR,1669,714,955,614,0,389,586,0,80,0,0,0,0,0,2020-2021
16 - Caraga,Saint Joseph Institute of Technology,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,389,227,162,85,0,126,41,0,12,74,0,0,51,0,2020-2021
16 - Caraga,Saint Michael College of Caraga,Private HEI,NASIPIT,AGUSAN DEL NORTE,1715,872,843,280,27,650,332,0,216,0,0,0,210,0,2020-2021
16 - Caraga,Saint Michael College-Cantilan,Private HEI,CANTILAN,SURIGAO DEL SUR,37,11,26,15,3,0,17,0,2,0,0,0,0,0,2020-2021
16 - Caraga,Saint Peter College Seminary,Private HEI,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE,18,18,0,1,17,0,0,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Saint Theresa College of Tandag,Private HEI,CITY OF TANDAG (CAPITAL),SURIGAO DEL SUR,179,100,79,18,0,109,24,2,7,0,0,0,11,8,2020-2021
16 - Caraga,Saint Vincent de Paul Diocesan College,Private HEI,CITY OF BISLIG,SURIGAO DEL SUR,102,30,72,42,0,0,52,0,0,0,0,8,0,0,2020-2021
16 - Caraga,San Francisco Colleges,Private HEI,SAN FRANCISCO,AGUSAN DEL SUR,161,68,93,0,0,161,0,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Siargao Island Institute of Technology,Private HEI,DAPA,SURIGAO DEL NORTE,1221,595,626,231,0,486,379,0,125,0,0,0,0,0,2020-2021
16 - Caraga,Southern Technological Institute of the Philippines,Private HEI,CITY OF BISLIG,SURIGAO DEL SUR,288,158,130,70,0,218,0,0,0,0,0,0,0,0,2020-2021
16 - Caraga,Southway College of Technology,Private HEI,SAN FRANCISCO,AGUSAN DEL SUR,1746,1106,640,54,0,1369,148,0,70,0,0,35,70,0,2020-2021
16 - Caraga,St. Jude Thaddeus Institute of Technology,Private HEI,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,66,32,34,11,0,39,16,0,0,0,0,0,0,0,2020-2021
16 - Caraga,St. Paul University Surigao,Private HEI,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,138,52,86,15,0,20,20,0,1,45,0,22,15,0,2020-2021
16 - Caraga,STI College-Surigao,Private HEI,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,30,7,23,0,0,0,0,0,4,4,0,0,22,0,2020-2021
16 - Caraga,Surigao Doctors' College,Private HEI,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,26,9,17,0,0,0,10,0,6,0,0,0,10,0,2020-2021
16 - Caraga,Surigao Education Center,Private HEI,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,32,22,10,1,0,0,4,0,1,8,0,6,12,0,2020-2021
16 - Caraga,Surigao State College of Technology-Del Carmen,SUC,DEL CARMEN,SURIGAO DEL NORTE,333,156,177,62,0,0,0,0,138,73,60,0,0,0,2020-2021
16 - Caraga,Surigao State College of Technology-Main,SUC,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE,842,295,547,219,62,0,0,172,99,239,0,0,51,0,2020-2021
16 - Caraga,Surigao State College of Technology-Mainit,SUC,MAINIT,SURIGAO DEL NORTE,429,156,273,61,0,0,0,0,0,0,368,0,0,0,2020-2021
16 - Caraga,Surigao State College of Technology-Malimono,SUC,MALIMONO,SURIGAO DEL NORTE,215,73,142,112,0,0,0,66,0,0,37,0,0,0,2020-2021
16 - Caraga,Surigao Sur Colleges,Private HEI,BAROBO,SURIGAO DEL SUR,107,37,70,107,0,0,0,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Abada College,Private HEI,PINAMALAYAN,ORIENTAL MINDORO,738,385,353,199,0,266,195,0,76,0,0,0,2,0,2020-2021
17 - MIMAROPA,ACLC College of Calapan,Private HEI,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,11,3,8,0,0,0,10,0,1,0,0,0,0,0,2020-2021
17 - MIMAROPA,Ark of the Covenant Montessori Chamber of Learning College,Private HEI,VICTORIA,ORIENTAL MINDORO,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Baco Community College,LUC,BACO,ORIENTAL MINDORO,46,19,27,4,21,0,21,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,City College of Calapan,LUC,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,57,16,41,19,0,8,0,0,15,0,0,0,15,0,2020-2021
17 - MIMAROPA,Clarendon College,Private HEI,ROXAS,ORIENTAL MINDORO,1091,324,767,578,0,0,286,0,120,0,0,0,107,0,2020-2021
17 - MIMAROPA,"CLCC Institute of Computer, Arts & Technology",Private HEI,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,9,3,6,0,0,0,9,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Colegio De San Sebastian-Sablayan,Private HEI,SABLAYAN,OCCIDENTAL MINDORO,6,2,4,3,0,0,3,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Divine Word College of Calapan,Private HEI,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,168,54,114,25,1,9,64,0,3,64,0,0,2,0,2020-2021
17 - MIMAROPA,Divine Word College of San Jose,Private HEI,SAN JOSE,OCCIDENTAL MINDORO,36,10,26,15,0,0,20,0,1,0,0,0,0,0,2020-2021
17 - MIMAROPA,Eastern Mindoro College,Private HEI,BONGABONG,ORIENTAL MINDORO,35,6,29,26,0,0,9,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Educational Systems Technological Institute,Private HEI,BOAC (CAPITAL),MARINDUQUE,65,52,13,0,0,23,0,0,3,0,0,0,39,0,2020-2021
17 - MIMAROPA,EMA EMITS College Philippines,Private HEI,PINAMALAYAN,ORIENTAL MINDORO,1391,510,881,659,0,0,353,0,205,0,0,0,174,0,2020-2021
17 - MIMAROPA,Erhard Systems Technological Institute,Private HEI,ODIONGAN,ROMBLON,24,17,7,0,0,22,0,0,0,0,0,0,2,0,2020-2021
17 - MIMAROPA,Fullbright College,Private HEI,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,109,50,59,47,0,53,1,0,4,2,0,0,2,0,2020-2021
17 - MIMAROPA,Grace Mission College,Private HEI,SOCORRO,ORIENTAL MINDORO,1007,283,724,1007,0,0,0,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Holy Trinity University,Private HEI,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2020-2021
17 - MIMAROPA,Innovative College of Science and Technology,Private HEI,BONGABONG,ORIENTAL MINDORO,353,159,194,107,0,89,119,0,19,0,0,0,19,0,2020-2021
17 - MIMAROPA,Institute of Business Science and Medical Arts,Private HEI,PINAMALAYAN,ORIENTAL MINDORO,366,214,152,0,0,207,96,0,63,0,0,0,0,0,2020-2021
17 - MIMAROPA,John Paul College,Private HEI,ROXAS,ORIENTAL MINDORO,1966,901,1065,469,0,618,404,0,142,333,0,0,0,0,2020-2021
17 - MIMAROPA,Luna Goco Colleges Inc.-Calapan,PRIVATE HEI,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,20,9,11,4,0,10,0,0,0,0,0,6,0,0,2020-2021
17 - MIMAROPA,Marinduque Midwest College,Private HEI,GASAN,MARINDUQUE,22,5,17,19,0,0,0,0,3,0,0,0,0,0,2020-2021
17 - MIMAROPA,Marinduque State College-Gasan Campus,SUC,GASAN,MARINDUQUE,14,6,8,0,0,0,0,0,0,0,14,0,0,0,2020-2021
17 - MIMAROPA,Marinduque State College-Main Campus,SUC,BOAC (CAPITAL),MARINDUQUE,700,312,388,61,12,18,100,8,101,293,0,42,65,0,2020-2021
17 - MIMAROPA,Marinduque State College-Torrijos Campus,SUC,TORRIJOS,MARINDUQUE,17,3,14,0,0,0,5,0,0,0,12,0,0,0,2020-2021
17 - MIMAROPA,Mindoro State University-Bongabong Campus,SUC,BONGABONG,ORIENTAL MINDORO,461,188,273,91,13,53,57,0,34,30,47,0,136,0,2020-2021
17 - MIMAROPA,Mindoro State University-Calapan City Campus,SUC,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,114,32,82,28,7,52,0,0,8,0,0,0,19,0,2020-2021
17 - MIMAROPA,Mindoro State University-Main Campus,SUC,VICTORIA,ORIENTAL MINDORO,329,117,212,93,4,0,32,21,34,23,88,0,34,0,2020-2021
17 - MIMAROPA,Occidental Mindoro State College-Labangan Campus,SUC,SAN JOSE,OCCIDENTAL MINDORO,859,293,566,1,82,87,397,0,2,58,0,45,187,0,2020-2021
17 - MIMAROPA,Occidental Mindoro State College-Mamburao,SUC,MAMBURAO (CAPITAL),OCCIDENTAL MINDORO,328,107,221,77,0,0,170,0,81,0,0,0,0,0,2020-2021
17 - MIMAROPA,Occidental Mindoro State College-Murtha Campus,SUC,SAN JOSE,OCCIDENTAL MINDORO,72,37,35,9,0,0,0,0,0,0,63,0,0,0,2020-2021
17 - MIMAROPA,Occidental Mindoro State College-Sablayan Campus,SUC,SABLAYAN,OCCIDENTAL MINDORO,223,93,130,30,0,30,1,0,111,0,0,0,51,0,2020-2021
17 - MIMAROPA,Occidental Mindoro State College-San Jose Campus (Main),SUC,SAN JOSE,OCCIDENTAL MINDORO,327,119,208,124,1,0,4,0,183,0,0,15,0,0,2020-2021
17 - MIMAROPA,Palawan Polytechnic College Inc.,PRIVATE HEI,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,4,4,0,0,0,0,0,0,0,2,0,0,2,0,2020-2021
17 - MIMAROPA,Palawan State University,SUC,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,709,256,453,79,8,80,206,42,56,88,0,45,93,12,2020-2021
17 - MIMAROPA,Palawan State University- Balabac,SUC,BALABAC,PALAWAN,26,11,15,0,0,0,18,0,0,0,8,0,0,0,2020-2021
17 - MIMAROPA,Palawan State University- Brooke's Point,SUC,BROOKE'S POINT,PALAWAN,308,110,198,135,0,30,97,0,9,0,31,0,6,0,2020-2021
17 - MIMAROPA,Palawan State University-Araceli,SUC,ARACELI,PALAWAN,40,12,28,0,0,0,40,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Palawan State University-Bataraza,SUC,BATARAZA,PALAWAN,22,6,16,9,0,0,7,0,2,0,4,0,0,0,2020-2021
17 - MIMAROPA,Palawan State University-Coron,SUC,CORON,PALAWAN,149,71,78,30,0,16,60,0,0,0,0,0,43,0,2020-2021
17 - MIMAROPA,Palawan State University-Cuyo,SUC,CUYO,PALAWAN,174,51,123,69,21,20,22,0,0,1,0,0,41,0,2020-2021
17 - MIMAROPA,Palawan State University-Dumaran,SUC,DUMARAN,PALAWAN,7,2,5,0,0,0,4,0,0,0,3,0,0,0,2020-2021
17 - MIMAROPA,Palawan State University-Linapacan,SUC,LINAPACAN,PALAWAN,36,20,16,0,0,0,0,0,0,0,16,0,20,0,2020-2021
17 - MIMAROPA,Palawan State University-Narra,SUC,NARRA,PALAWAN,190,72,118,37,33,13,64,0,17,0,13,0,13,0,2020-2021
17 - MIMAROPA,"Palawan State University-New Ibajay, El Nido",SUC,EL NIDO (BACUIT),PALAWAN,19,7,12,0,0,0,4,0,0,0,0,0,15,0,2020-2021
17 - MIMAROPA,Palawan State University-Quezon,SUC,QUEZON,PALAWAN,63,16,47,38,0,0,14,0,9,0,0,0,2,0,2020-2021
17 - MIMAROPA,Palawan State University-Rizal,SUC,RIZAL (MARCOS),PALAWAN,22,8,14,0,0,0,10,7,2,0,3,0,0,0,2020-2021
17 - MIMAROPA,Palawan State University-Roxas,SUC,ROXAS,PALAWAN,304,106,198,93,0,45,149,0,0,0,0,0,17,0,2020-2021
17 - MIMAROPA,"Palawan State University-San Rafael, Puerto Princesa City",SUC,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,38,16,22,9,0,0,0,0,0,0,23,0,6,0,2020-2021
17 - MIMAROPA,Palawan State University-San Vicente,SUC,SAN VICENTE,PALAWAN,16,9,7,0,3,0,9,2,1,0,0,0,1,0,2020-2021
17 - MIMAROPA,Palawan State University-Sofronio Española,SUC,SOFRONIO ESPAÑOLA,PALAWAN,50,17,33,18,0,0,26,0,0,0,6,0,0,0,2020-2021
17 - MIMAROPA,Palawan State University-Taytay,SUC,TAYTAY,PALAWAN,27,11,16,0,0,0,7,0,7,0,0,0,13,0,2020-2021
17 - MIMAROPA,Palawan Technological College Inc.,PRIVATE HEI,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,25,6,19,0,0,0,6,0,14,0,0,0,5,0,2020-2021
17 - MIMAROPA,Paradigm Colleges of Science and Technology,Private HEI,ROXAS,ORIENTAL MINDORO,995,436,559,331,0,0,247,0,0,0,0,0,417,0,2020-2021
17 - MIMAROPA,Philippine Central Islands College Foundation,Private HEI,SAN JOSE,OCCIDENTAL MINDORO,22,10,12,0,0,5,0,0,2,10,0,0,5,0,2020-2021
17 - MIMAROPA,Pinamalayan Maritime Foundation and Technological College,Private HEI,PINAMALAYAN,ORIENTAL MINDORO,725,441,284,0,0,218,143,0,184,0,0,0,180,0,2020-2021
17 - MIMAROPA,Prince of Peace College,Private HEI,PUERTO GALERA,ORIENTAL MINDORO,416,123,293,394,0,0,22,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-Cajidiocan Campus,SUC,CAJIDIOCAN,ROMBLON,276,131,145,78,0,0,0,0,135,0,63,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-Calatrava Campus,SUC,CALATRAVA,ROMBLON,42,19,23,6,0,0,0,32,0,0,4,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-Main,SUC,ODIONGAN,ROMBLON,775,343,432,133,99,97,197,39,27,76,76,0,31,0,2020-2021
17 - MIMAROPA,Romblon State University-Romblon Campus,SUC,ROMBLON (CAPITAL),ROMBLON,200,64,136,84,0,0,77,0,39,0,0,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-San Agustin Campus,SUC,SAN AGUSTIN,ROMBLON,158,59,99,86,0,0,0,0,0,1,71,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-San Andres Campus,SUC,SAN ANDRES,ROMBLON,65,22,43,31,0,0,0,0,0,0,34,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-San Fernando Campus,SUC,SAN FERNANDO,ROMBLON,246,96,150,48,0,0,95,0,38,0,0,0,65,0,2020-2021
17 - MIMAROPA,Romblon State University-San Jose Campus,SUC,SAN JOSE,ROMBLON,27,8,19,0,0,0,0,0,0,0,0,0,27,0,2020-2021
17 - MIMAROPA,Romblon State University-Sta. Fe Campus,SUC,SANTA FE,ROMBLON,76,22,54,46,1,0,0,0,0,0,29,0,0,0,2020-2021
17 - MIMAROPA,Romblon State University-Sta. Maria Campus,SUC,SANTA MARIA (IMELDA),ROMBLON,65,30,35,12,0,0,0,0,0,0,53,0,0,0,2020-2021
17 - MIMAROPA,Saint Augustine Seminary,Private HEI,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,7,7,0,0,7,0,0,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,San Francisco Javier College,Private HEI,NARRA,PALAWAN,18,2,16,10,0,0,8,0,0,0,0,0,0,0,2020-2021
17 - MIMAROPA,Southwestern Institute of Business and Technology,Private HEI,PINAMALAYAN,ORIENTAL MINDORO,986,471,515,60,0,0,746,0,111,0,0,0,69,0,2020-2021
17 - MIMAROPA,St. Anthony College-Calapan City,Private HEI,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO,36,17,19,24,0,0,7,0,2,0,0,2,1,0,2020-2021
17 - MIMAROPA,St. Mary's College of Marinduque,Private HEI,BOAC (CAPITAL),MARINDUQUE,5,2,3,1,0,0,2,0,0,0,0,0,2,0,2020-2021
17 - MIMAROPA,STI College-Puerto Princesa,Private HEI,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,6,1,5,0,0,0,0,0,1,0,0,0,5,0,2020-2021
17 - MIMAROPA,Western Philippines University,SUC,ABORLAN,PALAWAN,661,331,330,81,0,80,129,0,0,152,138,45,36,0,2020-2021
17 - MIMAROPA,Western Philippines University-Busuanga,SUC,BUSUANGA,PALAWAN,4,1,3,0,0,1,0,0,0,0,0,0,3,0,2020-2021
17 - MIMAROPA,Western Philippines University-Culion,SUC,CULION,PALAWAN,2,1,1,0,0,0,0,0,0,0,2,0,0,0,2020-2021
17 - MIMAROPA,Western Philippines University-El Nido,SUC,EL NIDO (BACUIT),PALAWAN,9,3,6,0,0,2,1,0,0,0,5,0,1,0,2020-2021
17 - MIMAROPA,Western Philippines University-Puerto Princesa,SUC,CITY OF PUERTO PRINCESA (CAPITAL),PALAWAN,559,197,362,39,0,91,261,25,0,0,33,63,47,0,2020-2021
17 - MIMAROPA,Western Philippines University-Quezon,SUC,QUEZON,PALAWAN,123,27,96,70,0,10,0,0,0,0,0,43,0,0,2020-2021
17 - MIMAROPA,Western Philippines University-Rio Tuba,SUC,BATARAZA,PALAWAN,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2020-2021
01 - Ilocos Region,ABE International College of Business and Accountancy-Urdaneta City,Private HEI,URDANETA CITY,PANGASINAN,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2021-2022
01 - Ilocos Region,AMA Computer College-Dagupan City,Private HEI,DAGUPAN CITY,PANGASINAN,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2021-2022
01 - Ilocos Region,Asbury College,Private HEI,ANDA,PANGASINAN,437,125,312,382,55,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Asiacareer College Foundation,Private HEI,DAGUPAN CITY,PANGASINAN,71,16,55,0,0,0,71,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Binalatongan Community College,LUC,SAN CARLOS CITY,PANGASINAN,248,75,173,143,0,0,0,0,105,0,0,0,0,0,2021-2022
01 - Ilocos Region,CICOSAT Colleges,Private HEI,SAN FERNANDO CITY,LA UNION,15,7,8,0,0,14,0,0,0,0,0,0,1,0,2021-2022
01 - Ilocos Region,Colegio de Dagupan,Private HEI,DAGUPAN CITY,PANGASINAN,712,279,433,106,9,59,236,0,111,78,0,31,82,0,2021-2022
01 - Ilocos Region,Colegio De San Juan De Letran-Manaoag,Private HEI,MANAOAG,PANGASINAN,263,102,161,105,0,0,76,0,82,0,0,0,0,0,2021-2022
